family_id,ic_fc,ic_fc_p,holm_corrected_ic_fc_p,bh_corrected_ic_fc_p,family_name
PTHR10271,1.0977811039594751,0.4871151288487115,1.0,0.9175991075910136,INTERFERON-INDUCED PROTEIN WITH TETRATRICOPEPTIDE REPEATS
PTHR13999,1.3329975359720498,0.0026599734002659974,1.0,0.14887517791488752,INTERFERON INDUCIBLE TRANSMEMBRANE PROTEIN
PTHR47979,0.8658566632709441,0.3081169188308117,1.0,0.8736032864390457,DRAB11-RELATED
PTHR11551,0.8920032124210346,0.5170548294517054,1.0,0.9303738344349578,INSULIN-LIKE GROWTH FACTOR BINDING PROTEIN
PTHR13817,0.7129709942230275,0.01707982920170798,1.0,0.32323576764232353,TITIN
PTHR15583,1.0037461748663516,0.969730302696973,1.0,0.9778720069942158,INTERLEUKIN-17 RECEPTOR
PTHR11890,1.1004162349897568,0.4885051149488505,1.0,0.9176138263431262,INTERLEUKIN-1 RECEPTOR FAMILY MEMBER
PTHR10742,1.0478588847784256,0.7276727232727672,1.0,0.9398091299087009,FLAVIN MONOAMINE OXIDASE
PTHR13832,0.9343572002156056,0.5810041899581004,1.0,0.933776924857014,PROTEIN PHOSPHATASE 2C
PTHR10333,0.84101493383145,0.2117278827211728,1.0,0.8170953466344734,INHIBITOR OF GROWTH PROTEIN
PTHR11200,0.9003024447988717,0.4638853611463885,1.0,0.9097440890876065,INOSITOL 5-PHOSPHATASE
PTHR12400,1.20300137626224,0.15489845101548985,1.0,0.7638474170813847,INOSITOL POLYPHOSPHATE KINASE
PTHR10527,1.1226487309630373,0.3851861481385186,1.0,0.8841134073866361,IMPORTIN BETA
PTHR11949,1.1231516055591793,0.4258657413425866,1.0,0.8938365864960135,INTERFERON REGULATORY FACTOR
PTHR10816,0.8891921268469782,0.5283647163528364,1.0,0.9323358747764504,MYELIN TRANSCRIPTION FACTOR 1-RELATED
PTHR10666,0.8814338308844285,0.38200617993820063,1.0,0.8841134073866361,UBIQUITIN
PTHR23220,0.9829497804881723,0.8475515244847551,1.0,0.9627763392530994,INTEGRIN ALPHA
PTHR10082,1.2705736331622852,0.06021939780602194,1.0,0.5426914778471263,INTEGRIN BETA SUBUNIT
PTHR13715,0.8597330936112199,0.13977860221397786,1.0,0.7504666332647018,RYANODINE RECEPTOR AND IP3 RECEPTOR
PTHR45807,0.8874593574023075,0.23362766372336277,1.0,0.8373323658067766,TYROSINE-PROTEIN KINASE HOPSCOTCH
PTHR13869,1.046446361343943,0.7542124578754212,1.0,0.9398091299087009,MYELIN P0 RELATED
PTHR10694,0.9084903117064415,0.5747142528574715,1.0,0.933776924857014,LYSINE-SPECIFIC DEMETHYLASE
PTHR23330,1.1068709553794878,0.36232637673623264,1.0,0.8841134073866361,P300 TRANSCRIPTIONAL COFACTOR JMY-RELATED
PTHR11537,0.9432399191740556,0.6042639573604264,1.0,0.933776924857014,VOLTAGE-GATED POTASSIUM CHANNEL
PTHR15282,0.9491456525965423,0.6177338226617733,1.0,0.9341947453541338,"POTASSIUM VOLTAGE-GATED CHANNEL SUBFAMILY E MEMBER 1, 3"
PTHR11767,1.0672234206843612,0.6219737802621974,1.0,0.9341947453541338,INWARD RECTIFIER POTASSIUM CHANNEL
PTHR11003,0.8326053115837349,0.14374856251437484,1.0,0.7504666332647018,"POTASSIUM CHANNEL, SUBFAMILY K"
PTHR10258,0.8468600927496246,0.12765872341276588,1.0,0.7379231551195939,CALCIUM-ACTIVATED POTASSIUM CHANNEL SUBUNIT BETA
PTHR14499,0.983508199224303,0.8724212757872422,1.0,0.9704154571357513,POTASSIUM CHANNEL TETRAMERIZATION DOMAIN-CONTAINING
PTHR11208,1.1044618902906824,0.44088559114408854,1.0,0.8982099751195001,RNA-BINDING PROTEIN RELATED
PTHR12876,1.0964127973928333,0.5168648313516865,1.0,0.9303738344349578,N4BP1-RELATED
PTHR23039,0.9077500391618643,0.3692963070369296,1.0,0.8841134073866361,NANCE-HORAN SYNDROME PROTEIN
PTHR14102,1.1469330274150955,0.24085759142408575,1.0,0.8373323658067766,PAR-6-RELATED
PTHR24115,1.2887443207902056,0.043349566504334955,1.0,0.5048557206735624,KINESIN-RELATED
PTHR11640,1.1238171300593673,0.33611663883361165,1.0,0.8841134073866361,NEPHRIN
PTHR45632,0.9103165362261385,0.5149048509514905,1.0,0.9303738344349578,LD33804P
PTHR22800,0.8501850743374565,0.22077779222207777,1.0,0.8232945256754329,C-TYPE LECTIN PROTEINS
PTHR23316,1.058659752344533,0.7417025829741702,1.0,0.9398091299087009,IMPORTIN ALPHA
PTHR23232,1.0426291810437711,0.7613323866761332,1.0,0.9398091299087009,KRAB DOMAIN C2H2 ZINC FINGER
PTHR45616,0.8311034310093633,0.14004859951400486,1.0,0.7504666332647018,FAMILY NOT NAMED
PTHR12247,0.9289518289407508,0.5938140618593815,1.0,0.933776924857014,POLYCOMB GROUP PROTEIN
PTHR22792,0.9288724004861596,0.5772842271577284,1.0,0.933776924857014,LUPUS LA PROTEIN-RELATED
PTHR24214,1.2370997400772603,0.1055689443105569,1.0,0.6897689142766692,PDZ AND LIM DOMAIN PROTEIN ZASP
PTHR15503,0.7622660975255683,0.04054959450405496,1.0,0.48892098380603494,LDOC1 RELATED
PTHR10373,0.8954110648732148,0.4103858961410386,1.0,0.8913640089960132,TRANSCRIPTION FACTOR 7 FAMILY MEMBER
PTHR45836,1.0793746059329978,0.5941240587594124,1.0,0.933776924857014,SLIT HOMOLOG
PTHR12489,1.1061605777639325,0.5443345566544334,1.0,0.933776924857014,LIPOMA HMGIC FUSION PARTNER-LIKE PROTEIN
PTHR24208,1.0317036275563691,0.8093019069809302,1.0,0.9514857474882042,LIM/HOMEOBOX PROTEIN LHX
PTHR46485,0.9493849253232736,0.5787342126578734,1.0,0.933776924857014,LIM DOMAIN KINASE 1
PTHR14063,0.7860197588004796,0.10655893441065589,1.0,0.6897689142766692,PROTEIN LIN-7 HOMOLOG
PTHR24211,1.2838194521362882,0.08046919530804691,1.0,0.5961866594926283,LIM DOMAIN-CONTAINING PROTEIN
PTHR45787,0.8609586167671952,0.25157748422515774,1.0,0.8373323658067766,LD11652P
PTHR10901,0.9585038719635903,0.7406025939740603,1.0,0.9398091299087009,TROPOMODULIN
PTHR45817,0.9156963313246534,0.014409855901440985,1.0,0.3147826855064783,LYSYL OXIDASE-LIKE-RELATED
PTHR13906,1.0982422547072415,0.4716652833471665,1.0,0.910355629268135,PORCUPINE
PTHR13743,1.1136038946061357,0.4919150808491915,1.0,0.919383115751152,BEIGE/BEACH-RELATED
PTHR16083,0.718818979506588,0.016439835601643984,1.0,0.3191014243703717,LEUCINE RICH REPEAT CONTAINING PROTEIN
PTHR14224,1.064835699130068,0.6306736932630673,1.0,0.9350411975332301,SIMILAR TO PREFERENTIALLY EXPRESSED ANTIGEN IN MELANOMA-LIKE 3
PTHR24369,1.0637996610352627,0.7141928580714193,1.0,0.9398091299087009,"ANTIGEN BSP, PUTATIVE-RELATED"
PTHR23045,1.0830515075669664,0.6487435125648744,1.0,0.9390903605304293,LEUCINE-RICH REPEAT-CONTAINING PROTEIN 37A
PTHR10129,1.0215141854122878,0.9390706092939071,1.0,0.9778720069942158,TRANSCRIPTION FACTOR MAF
PTHR19960,1.0949507361290955,0.39342606573934263,1.0,0.8841134073866361,TEKTIN
PTHR11736,1.0524337351497652,0.7543824561754382,1.0,0.9398091299087009,MELANOMA-ASSOCIATED ANTIGEN  MAGE ANTIGEN
PTHR10316,1.0471023953778977,0.7672623273767263,1.0,0.9398091299087009,MEMBRANE ASSOCIATED GUANYLATE KINASE-RELATED
PTHR11742,0.8584280981206138,0.25895741042589576,1.0,0.8416911109858858,"MANNOSYL-OLIGOSACCHARIDE ALPHA-1,2-MANNOSIDASE-RELATED"
PTHR11607,0.9499239410053412,0.6465335346646534,1.0,0.9390903605304293,ALPHA-MANNOSIDASE
PTHR48013,1.321359832423127,0.048509514904850955,1.0,0.5190512959735267,DUAL SPECIFICITY MITOGEN-ACTIVATED PROTEIN KINASE KINASE 5-RELATED
PTHR24361,0.8550800195418022,0.23817761822381775,1.0,0.8373323658067766,MITOGEN-ACTIVATED KINASE KINASE KINASE
PTHR48012,1.1314907402502223,0.4093859061409386,1.0,0.8913640089960132,"STERILE20-LIKE KINASE, ISOFORM B-RELATED"
PTHR48015,1.114980886576271,0.44643553564464356,1.0,0.8988077140505191,SERINE/THREONINE-PROTEIN KINASE TAO
PTHR12675,0.9153865236255828,0.4834351656483435,1.0,0.9149010509894899,MUSCLEBLIND-LIKE PROTEIN
PTHR11630,2.027968276468249,0.0073999260007399925,1.0,0.2534410655893441,DNA REPLICATION LICENSING FACTOR MCM FAMILY MEMBER
PTHR13844,0.9661251755856965,0.7361826381736183,1.0,0.9398091299087009,SWI/SNF-RELATED MATRIX-ASSOCIATED ACTIN-DEPENDENT REGULATOR OF CHROMATIN SUBFAMILY D
PTHR23354,0.9961846619896313,0.9208407915920841,1.0,0.9778720069942158,NUCLEOLAR PROTEIN 7/ESTROGEN RECEPTOR COACTIVATOR-RELATED
PTHR11850,1.108235908042867,0.5678943210567894,1.0,0.933776924857014,HOMEOBOX PROTEIN TRANSCRIPTION FACTORS
PTHR22809,1.0566215088500668,0.6205737942620574,1.0,0.9341947453541338,METHYLTRANSFERASE-RELATED
PTHR23504,1.5169626641713996,0.0041499585004149955,1.0,0.1837809399683781,MAJOR FACILITATOR SUPERFAMILY DOMAIN-CONTAINING PROTEIN 10
PTHR16089,1.2109099736584197,0.11870881291187088,1.0,0.7266516850960523,REST COREPRESSOR  COREST  PROTEIN-RELATED
PTHR10865,0.9584793827117108,0.6921030789692103,1.0,0.9398091299087009,METASTASIS-ASSOCIATED PROTEIN AND MESODERM INDUCTION EARLY RESPONSE PROTEIN
PTHR10073,1.1183619179899602,0.3933260667393326,1.0,0.8841134073866361,"DNA MISMATCH REPAIR PROTEIN  MLH, PMS, MUTL"
PTHR23195,1.0936045600921134,0.5987740122598774,1.0,0.933776924857014,YEATS DOMAIN
PTHR11969,0.8379686791794595,0.15847841521584785,1.0,0.7638474170813847,"MAX DIMERIZATION, MAD"
PTHR23095,0.9318701959124068,0.6004439955600444,1.0,0.933776924857014,PARANEOPLASTIC ANTIGEN
PTHR22599,0.9706840805023204,0.7658823411765883,1.0,0.9398091299087009,MPS ONE BINDER KINASE ACTIVATOR-LIKE  MOB
PTHR12802,1.0946704565688856,0.4796452035479645,1.0,0.9143631679261097,SWI/SNF COMPLEX-RELATED
PTHR11266,1.2408674254311673,0.059759402405975943,1.0,0.5426914778471263,"PEROXISOMAL MEMBRANE PROTEIN 2, PXMP2  MPV17"
PTHR23120,1.0917451771598736,0.3898961010389896,1.0,0.8841134073866361,MAESTRO-RELATED HEAT DOMAIN-CONTAINING
PTHR23105,0.9425066536067228,0.6243637563624364,1.0,0.9350411975332301,RIBOSOMAL PROTEIN L7AE FAMILY MEMBER
PTHR23320,1.0213531673117422,0.9200207997920021,1.0,0.9778720069942158,MEMBRANE-SPANNING 4-DOMAINS SUBFAMILY A  MS4A -RELATED
PTHR11361,1.2620213828055484,0.08644913550864491,1.0,0.6232571007623258,DNA MISMATCH REPAIR PROTEIN MUTS FAMILY MEMBER
PTHR23299,1.1627427761037836,0.16596834031659682,1.0,0.7638474170813847,METALLOTHIONEIN
PTHR48099,1.0985522105146133,0.5182448175518245,1.0,0.9303738344349578,"C-1-TETRAHYDROFOLATE SYNTHASE, CYTOPLASMIC-RELATED"
PTHR10807,1.026549265071868,0.894651053489465,1.0,0.9759578975638815,MYOTUBULARIN-RELATED
PTHR12271,1.1062106176699273,0.46949530504694953,1.0,0.910355629268135,POLY A  POLYMERASE CID  PAP -RELATED
PTHR19384,1.0293395212100087,0.8856511434885651,1.0,0.9759578975638815,NITRIC OXIDE SYNTHASE-RELATED
PTHR45615,1.1879275987108422,0.1921580784192158,1.0,0.7874358013176626,"MYOSIN HEAVY CHAIN, NON-MUSCLE"
PTHR23049,1.096873597973497,0.4155258447415526,1.0,0.8938365864960135,MYOSIN REGULATORY LIGHT CHAIN 2
PTHR23226,1.4010192428073902,0.010759892401075988,1.0,0.3016755017635009,ZINC FINGER AND SCAN DOMAIN-CONTAINING
PTHR13140,1.4467219170235144,0.0023299767002329975,1.0,0.14698269683969828,MYOSIN
PTHR11875,0.9105596438166693,0.5215247847521525,1.0,0.9303738344349578,TESTIS-SPECIFIC Y-ENCODED PROTEIN
PTHR14199,1.1998998290014065,0.17891821081789183,1.0,0.7638474170813847,UNCHARACTERIZED
PTHR11034,0.9852694280298093,0.8546414535854642,1.0,0.9656172841256663,N-MYC DOWNSTREAM REGULATED
PTHR43671,0.9257089440048972,0.5247047529524704,1.0,0.9303738344349578,SERINE/THREONINE-PROTEIN KINASE NEK
PTHR12533,1.2361883894718,0.1043789562104379,1.0,0.6897689142766692,NFAT
PTHR11492,1.1111189540737147,0.3752362476375236,1.0,0.8841134073866361,NUCLEAR FACTOR I
PTHR24169,1.1428679943669502,0.33740662593374066,1.0,0.8841134073866361,NUCLEAR FACTOR NF-KAPPA-B PROTEIN
PTHR24104,1.0708970453603401,0.5424145758542415,1.0,0.933776924857014,E3 UBIQUITIN-PROTEIN LIGASE NHLRC1-RELATED
PTHR12570,1.0718752486740268,0.6311836881631183,1.0,0.9350411975332301,UNCHARACTERIZED
PTHR21017,1.0641958212915124,0.6441435585644144,1.0,0.9390903605304293,NIPSNAP-RELATED
PTHR11071,1.3821909275713906,0.013239867601323986,1.0,0.31320561794382057,PEPTIDYL-PROLYL CIS-TRANS ISOMERASE
PTHR24106,1.0052050274557236,0.966620333796662,1.0,0.9778720069942158,"NACHT, LRR AND CARD DOMAINS-CONTAINING"
PTHR45690,0.8172578318429818,0.07475925240747593,1.0,0.5834304543552502,"NACHT, LRR AND PYD DOMAINS-CONTAINING PROTEIN 12"
PTHR11349,1.2596671887499227,0.03876961230387696,1.0,0.48892098380603494,NUCLEOSIDE DIPHOSPHATE KINASE
PTHR10285,0.935027112008465,0.5716442835571645,1.0,0.933776924857014,URIDINE KINASE
PTHR23189,1.1143166039322747,0.42731572684273156,1.0,0.8938365864960135,RNA RECOGNITION MOTIF-CONTAINING
PTHR22807,0.9506215979738216,0.6285437145628544,1.0,0.9350411975332301,NOP2 YEAST -RELATED NOL1/NOP2/FMU SUN  DOMAIN-CONTAINING
PTHR23193,0.8697784885381171,0.27256727432725675,1.0,0.8633197768440727,NUCLEAR PORE COMPLEX PROTEIN  NUP
PTHR15438,0.8754200387319533,0.3442565574344257,1.0,0.8841134073866361,NUCLEAR PORE COMPLEX INTERACTING PROTEIN
PTHR24082,1.0233015350648547,0.9457005429945701,1.0,0.9778720069942158,NUCLEAR HORMONE RECEPTOR
PTHR13902,1.4536622360164093,0.002949970500294997,1.0,0.14887517791488752,SERINE/THREONINE-PROTEIN KINASE WNK  WITH NO LYSINE -RELATED
PTHR23333,0.851192787322101,0.25440745592544073,1.0,0.8373323658067766,UBX DOMAIN CONTAINING PROTEIN
PTHR12103,1.107660211709599,0.5329146708532915,1.0,0.933776924857014,5'-NUCLEOTIDASE DOMAIN-CONTAINING
PTHR12629,1.12761320348733,0.42623573764262357,1.0,0.8938365864960135,DIPHOSPHOINOSITOL POLYPHOSPHATE PHOSPHOHYDROLASE
PTHR23138,1.1355369368432016,0.3687563124368756,1.0,0.8841134073866361,RAN BINDING PROTEIN
PTHR23077,0.9737622734294035,0.7678423215767842,1.0,0.9398091299087009,AAA-FAMILY ATPASE
PTHR11258,0.890473650772955,0.2786072139278607,1.0,0.8736032864390457,2-5 OLIGOADENYLATE SYNTHETASE
PTHR11716,0.869476694097003,0.2946770532294677,1.0,0.8736032864390457,PHOSPHOLIPASE A2 FAMILY MEMBER
PTHR21580,1.041724512164888,0.7581924180758193,1.0,0.9398091299087009,SHIPPO-1-RELATED
PTHR26453,1.074313495298346,0.6830831691683084,1.0,0.9398091299087009,OLFACTORY RECEPTOR
PTHR26452,0.9971887525068859,0.940580594194058,1.0,0.9778720069942158,OLFACTORY RECEPTOR
PTHR24242,1.1794580970801398,0.22060779392206079,1.0,0.8232945256754329,G-PROTEIN COUPLED RECEPTOR
PTHR48001,1.0870961492018036,0.47867521324786755,1.0,0.9143631679261097,OLFACTORY RECEPTOR
PTHR26454,1.0800017923790362,0.6129238707612924,1.0,0.9341947453541338,OLFACTORY RECEPTOR
PTHR48002,1.1312310844807933,0.44996550034499655,1.0,0.9035116280136933,OLFACTORY RECEPTOR
PTHR26450,1.210301420353286,0.2014779852201478,1.0,0.8027307095350098,OLFACTORY RECEPTOR 56B1-RELATED
PTHR10972,0.9684777835294914,0.7747922520774793,1.0,0.9398091299087009,OXYSTEROL-BINDING PROTEIN-RELATED
PTHR12419,1.1485935789743413,0.3729362706372936,1.0,0.8841134073866361,OTU DOMAIN CONTAINING PROTEIN
PTHR13367,1.2400032735730722,0.03957960420395796,1.0,0.48892098380603494,UBIQUITIN THIOESTERASE
PTHR10125,1.2229122607950387,0.047169528304716955,1.0,0.5190512959735267,P2X PURINOCEPTOR
PTHR42968,0.8035144264666733,0.08079919200807992,1.0,0.5961866594926283,WD REPEAT-CONTAINING
PTHR12280,0.9413587862126588,0.6543934560654393,1.0,0.9398091299087009,PANTOTHENATE KINASE
PTHR14453,0.8801119518193073,0.3555464445355546,1.0,0.8841134073866361,PARP/ZINC FINGER CCCH TYPE DOMAIN CONTAINING PROTEIN
PTHR45740,1.264920613257618,0.055739442605573945,1.0,0.5341108614230313,POLY [ADP-RIBOSE] POLYMERASE
PTHR12372,1.4003110066989852,0.004369956300436996,1.0,0.1837809399683781,PECANEX
PTHR11347,0.9659848730325747,0.7581824181758182,1.0,0.9398091299087009,CYCLIC NUCLEOTIDE PHOSPHODIESTERASE
PTHR24381,0.7195780508373167,0.08098919010809892,1.0,0.5961866594926283,ZINC FINGER PROTEIN
PTHR10606,1.0891596191108615,0.5037749622503775,1.0,0.9236590684940609,"6-PHOSPHOFRUCTO-2-KINASE/FRUCTOSE-2,6-BISPHOSPHATASE"
PTHR12751,0.9512346781622678,0.6430235697643023,1.0,0.9390903605304293,PHOSPHATASE AND ACTIN REGULATOR  PHACTR
PTHR10048,1.1352498070970054,0.3609363906360936,1.0,0.8841134073866361,PHOSPHATIDYLINOSITOL KINASE
PTHR10782,1.1994311418758858,0.2010479895201048,1.0,0.8027307095350098,ZINC FINGER MIZ DOMAIN-CONTAINING PROTEIN
PTHR23086,0.8112813094667513,0.21479785202147977,1.0,0.8170953466344734,PHOSPHATIDYLINOSITOL-4-PHOSPHATE 5-KINASE
PTHR10658,1.1418238906164828,0.27371726282737174,1.0,0.863349866501335,PHOSPHATIDYLINOSITOL TRANSFER PROTEIN
PTHR15710,1.005236202831623,0.974980250197498,1.0,0.9778720069942158,E3 UBIQUITIN-PROTEIN LIGASE PRAJA
PTHR10877,0.9767479612137653,0.7662923370766292,1.0,0.9398091299087009,POLYCYSTIN FAMILY MEMBER
PTHR10728,1.0276823177435777,0.8711512884871151,1.0,0.9704154571357513,CYTOSOLIC PHOSPHOLIPASE A2
PTHR13943,1.158198512022751,0.2830571694283057,1.0,0.8736032864390457,HRAS-LIKE SUPPRESSOR - RELATED
PTHR24408,1.1579450922872196,0.4072759272407276,1.0,0.8913640089960132,ZINC FINGER PROTEIN
PTHR10336,1.0606528350442956,0.7790822091779083,1.0,0.9416479561319037,PHOSPHOINOSITIDE-SPECIFIC PHOSPHOLIPASE C FAMILY PROTEIN
PTHR12752,1.031370112915747,0.8922810771892281,1.0,0.9759578975638815,PHOSPHOINOSITOL 3-PHOSPHATE-BINDING PROTEIN
PTHR24345,1.1427766196353986,0.23285767142328576,1.0,0.8373323658067766,SERINE/THREONINE-PROTEIN KINASE PLK
PTHR10165,0.8848308508704518,0.3181268187318127,1.0,0.8841134073866361,LIPID PHOSPHATE PHOSPHATASE
PTHR14969,0.9434932944701981,0.5876341236587634,1.0,0.933776924857014,SPHINGOSINE-1-PHOSPHATE PHOSPHOHYDROLASE
PTHR23248,0.9120768240850108,0.3895261047389526,1.0,0.8841134073866361,PHOSPHOLIPID SCRAMBLASE-RELATED
PTHR22625,0.9700248586014364,0.7618623813761862,1.0,0.9398091299087009,PLEXIN
PTHR25462,1.0319229278340356,0.8511014889851102,1.0,0.9630550480743324,"BONUS, ISOFORM C-RELATED"
PTHR11851,0.9017207874931462,0.4044059559404406,1.0,0.8913640089960132,METALLOPROTEASE
PTHR12406,1.1096362058757694,0.36667633323666765,1.0,0.8841134073866361,CALCIUM-INDEPENDENT PHOSPHOLIPASE A2  IPLA2 -RELATED
PTHR24403,1.2491254194695727,0.08111918880811192,1.0,0.5961866594926283,ZINC FINGER PROTEIN
PTHR13946,0.8702464656816384,0.27196728032719675,1.0,0.8633197768440727,"DNA-DIRECTED RNA POLYMERASE I,II,III"
PTHR12587,1.0893947775141266,0.5558044419555804,1.0,0.933776924857014,LAR INTERACTING PROTEIN  LIP -RELATED PROTEIN
PTHR47992,0.9025140060656108,0.3824861751382486,1.0,0.8841134073866361,"ALPHABET, ISOFORM E-RELATED"
PTHR12307,0.9135214281191056,0.6501534984650154,1.0,0.9392484701107188,PROTEIN PHOSPHATASE 1 REGULATORY SUBUNIT
PTHR45619,1.001028260925076,0.9476305236947631,1.0,0.9778720069942158,SERINE/THREONINE-PROTEIN PHOSPHATASE PP2A-RELATED
PTHR10648,1.0493668815749175,0.7687323126768733,1.0,0.9398091299087009,SERINE/THREONINE-PROTEIN PHOSPHATASE PP2A 65 KDA REGULATORY SUBUNIT
PTHR10257,1.035154043966972,0.8483115168848312,1.0,0.9627763392530994,SERINE/THREONINE PROTEIN PHOSPHATASE 2A  PP2A  REGULATORY SUBUNIT B
PTHR11158,0.9505924749906487,0.5747042529574704,1.0,0.933776924857014,MSF1/PX19 RELATED
PTHR24353,0.9495113763115671,0.6213937860621394,1.0,0.9341947453541338,CYCLIC NUCLEOTIDE-DEPENDENT PROTEIN KINASE
PTHR11635,1.0600303770553798,0.6913830861691384,1.0,0.9398091299087009,CAMP-DEPENDENT PROTEIN KINASE REGULATORY CHAIN
PTHR10210,0.9201119890624379,0.46054539454605453,1.0,0.9097440890876065,RIBOSE-PHOSPHATE DIPHOSPHOKINASE FAMILY MEMBER
PTHR11599,1.1608634485650617,0.35490645093549067,1.0,0.8841134073866361,PROTEASOME SUBUNIT ALPHA/BETA
PTHR23073,1.149306909552899,0.3040069599304007,1.0,0.8736032864390457,26S PROTEASOME REGULATORY SUBUNIT
PTHR11866,0.9407628322908058,0.45584544154558454,1.0,0.9080921032894934,G-PROTEIN COUPLED RECEPTOR FAMILY 1 MEMBER
PTHR45706,1.1310842127857894,0.45426545734542656,1.0,0.9073323250936357,TYROSINE-PROTEIN PHOSPHATASE
PTHR19134,0.6993567821563649,0.03385966140338596,1.0,0.46920250095744664,RECEPTOR-TYPE TYROSINE-PROTEIN PHOSPHATASE
PTHR45736,0.9431507063727993,0.6699633003669964,1.0,0.9398091299087009,ZINC FINGER MYM-TYPE PROTEIN
PTHR47980,1.060603699751734,0.7181128188718113,1.0,0.9398091299087009,LD44762P
PTHR47978,0.9147475978165613,0.4796352036479635,1.0,0.9143631679261097,FAMILY NOT NAMED
PTHR47977,0.9927612688224055,0.8971710282897171,1.0,0.9759578975638815,LD21953P-RELATED
PTHR23113,1.1789132603360093,0.1831581684183158,1.0,0.7660261518931771,GUANINE NUCLEOTIDE EXCHANGE FACTOR
PTHR22738,1.0722903210721895,0.5786742132578674,1.0,0.933776924857014,RASSF
PTHR24392,0.9761411623213434,0.7757222427775722,1.0,0.9398091299087009,ZINC FINGER PROTEIN
PTHR23147,1.2435056645790799,0.1009289907100929,1.0,0.6897689142766692,SERINE/ARGININE RICH SPLICING FACTOR
PTHR10501,0.9497723399226903,0.5811341886581134,1.0,0.933776924857014,U1 SMALL NUCLEAR RIBONUCLEOPROTEIN A/U2 SMALL NUCLEAR RIBONUCLEOPROTEIN B
PTHR21669,0.955930798885219,0.6625633743662563,1.0,0.9398091299087009,CAPZ-INTERACTING PROTEIN AND RELATED PROTEINS
PTHR12300,1.1299070540149574,0.35473645263547365,1.0,0.8841134073866361,HVA22-LIKE PROTEINS
PTHR11669,1.105887588773586,0.47213527864721355,1.0,0.910355629268135,REPLICATION FACTOR C / DNA POLYMERASE III GAMMA-TAU SUBUNIT
PTHR12619,1.2339683853378647,0.1795982040179598,1.0,0.7638474170813847,RFX TRANSCRIPTION FACTOR FAMILY
PTHR10845,1.064013405482718,0.7078929210707893,1.0,0.9398091299087009,REGULATOR OF G PROTEIN SIGNALING
PTHR11730,1.222263967515248,0.11025889741102589,1.0,0.6898015317367487,AMMONIUM TRANSPORTER
PTHR16056,1.0608663653876882,0.7587224127758723,1.0,0.9398091299087009,UNCHARACTERIZED
PTHR22765,1.0290430911910033,0.8883511164888351,1.0,0.9759578975638815,RING FINGER AND PROTEASE ASSOCIATED DOMAIN-CONTAINING
PTHR25465,0.7980304832546162,0.07989920100798992,1.0,0.5961866594926283,FAMILY NOT NAMED
PTHR24351,0.9643116130912018,0.7737922620773793,1.0,0.9398091299087009,RIBOSOMAL PROTEIN S6 KINASE
PTHR11259,0.7572939190451659,0.06312936870631293,1.0,0.5461402689343893,RAS-RELATED GTP BINDING RAG/GTR YEAST
PTHR10687,0.9799032396676843,0.8215317846821532,1.0,0.9552988648300921,SECRETORY CARRIER-ASSOCIATED MEMBRANE PROTEIN  SCAMP
PTHR11679,0.8843364836534704,0.33904660953390464,1.0,0.8841134073866361,VESICLE PROTEIN SORTING-ASSOCIATED
PTHR10915,0.9765775054493272,0.8214017859821402,1.0,0.9552988648300921,SYNDECAN
PTHR23324,0.6316747291576241,0.008369916300836992,1.0,0.2534410655893441,SEC14 RELATED PROTEIN
PTHR13803,0.9072960167931746,0.4906950930490695,1.0,0.919383115751152,SEC24-RELATED PROTEIN
PTHR11036,0.8587948887905884,0.30585694143058567,1.0,0.8736032864390457,SEMAPHORIN
PTHR12606,1.184264638222593,0.14057859421405786,1.0,0.7504666332647018,SENTRIN/SUMO-SPECIFIC PROTEASE
PTHR18884,1.1555025233427152,0.28792712072879273,1.0,0.8736032864390457,SEPTIN
PTHR10383,1.0510430592386433,0.7742522574774252,1.0,0.9398091299087009,SERINE INCORPORATOR
PTHR18860,1.177116023551836,0.1924380756192438,1.0,0.7874358013176626,14-3-3 PROTEIN
PTHR11153,0.9156392512702832,0.5186948130518695,1.0,0.9303738344349578,SIDEROFLEXIN
PTHR12232,1.2402327989250779,0.050739492605073946,1.0,0.5190512959735267,SH3 DOMAIN-BINDING GLUTAMIC ACID-RICH-LIKE PROTEIN
PTHR15012,1.0377590776679566,0.8144818551814482,1.0,0.9514857474882042,APICAL PROTEIN/SHROOM-RELATED
PTHR11827,1.0142199210100682,0.973020269797302,1.0,0.9778720069942158,"SOLUTE CARRIER FAMILY 12, CATION COTRANSPORTERS"
PTHR11654,1.164157297044946,0.12368876311236887,1.0,0.731503075594244,OLIGOPEPTIDE TRANSPORTER-RELATED
PTHR11360,0.8906924637535739,0.4086159138408616,1.0,0.8913640089960132,MONOCARBOXYLATE TRANSPORTER
PTHR11958,1.040108166566244,0.7676323236767633,1.0,0.9398091299087009,SODIUM/DICARBOXYLATE SYMPORTER-RELATED
PTHR24064,0.8080398343131292,0.11852881471185288,1.0,0.7266516850960523,SOLUTE CARRIER FAMILY 22 MEMBER
PTHR10846,0.8945974314634371,0.44180558194418057,1.0,0.8982099751195001,SODIUM/POTASSIUM/CALCIUM EXCHANGER
PTHR45618,1.124675341554609,0.2699473005269947,1.0,0.8622367362824261,MITOCHONDRIAL DICARBOXYLATE CARRIER-RELATED
